kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_548730d7f4085e45095a,42949039,ok,True,isReportableError,"@SuppressWarnings({""unchecked"", ""rawtypes""}) public boolean isReportableError(Throwable exception)",isReportableError,"@SuppressWarnings({""unchecked"", ""rawtypes""}) public boolean isReportableError(Throwable exception)",8.831395,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_548730d7f4085e45095a.json,,,,,,,,
record,c2t_548cfce2c5aa674140fe,42949039,ok,True,createBusinessObjectDefinitionDescriptionSuggestion,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_POST) public BusinessObjectDefinitionDescriptionSuggestion createBusinessObjectDefinitionDescriptionSuggestion(
        @RequestBody BusinessObjectDefinitionDescriptionSuggestionCreateRequest request)",createBusinessObjectDefinitionDescriptionSuggestion,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_POST) public BusinessObjectDefinitionDescriptionSuggestion createBusinessObjectDefinitionDescriptionSuggestion( @RequestBody BusinessObjectDefinitionDescriptionSuggestionCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_548cfce2c5aa674140fe.json,,,,,,,,
record,c2t_549158ab221e4639d242,4398263,ok,True,toString,@Override public String toString(),toString,@Override public String toString(),9.961111,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_549158ab221e4639d242.json,,,,,,,,
record,c2t_54dce2a5ff83869d12a6,42949039,ok,True,processTagSearchScoreMultiplier,public void processTagSearchScoreMultiplier(final BusinessObjectDefinitionEntity businessObjectDefinitionEntity),processTagSearchScoreMultiplier,public void processTagSearchScoreMultiplier(final BusinessObjectDefinitionEntity businessObjectDefinitionEntity),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_54dce2a5ff83869d12a6.json,,,,,,,,
record,c2t_54e3168fb9b4b3ceb851,42949039,ok,True,createGlobalAttributeDefinition,"@RequestMapping(value = GLOBAL_ATTRIBUTE_DEFINITIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_GLOBAL_ATTRIBUTE_DEFINITIONS_POST) public GlobalAttributeDefinition createGlobalAttributeDefinition(@RequestBody GlobalAttributeDefinitionCreateRequest globalAttributeDefinitionCreateRequest)",createGlobalAttributeDefinition,"@RequestMapping(value = GLOBAL_ATTRIBUTE_DEFINITIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_GLOBAL_ATTRIBUTE_DEFINITIONS_POST) public GlobalAttributeDefinition createGlobalAttributeDefinition(@RequestBody GlobalAttributeDefinitionCreateRequest globalAttributeDefinitionCreateRequest)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_54e3168fb9b4b3ceb851.json,,,,,,,,
record,c2t_552e03d3bbcfa6e523e7,4159017,ok,True,execute,@Override public void execute(Machine machine),execute,@Override public void execute(Machine machine),7.113636,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_552e03d3bbcfa6e523e7.json,,,,,,,,
record,c2t_5583a0cb6bb879573495,4159017,ok,True,ret,public static Instruction ret(),ret,public static Instruction ret(),10.65,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5583a0cb6bb879573495.json,,,,,,,,
record,c2t_55c75ba42e92826773f9,35897457,ok,True,getValue,public GregorianCalendar getValue(),getValue,public GregorianCalendar getValue(),7.916667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_55c75ba42e92826773f9.json,,,,,,,,
record,c2t_5606632dc19702855ef6,42949039,ok,True,cleanDirectoryIgnoreException,public static void cleanDirectoryIgnoreException(File directory),cleanDirectoryIgnoreException,public static void cleanDirectoryIgnoreException(File directory),10.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5606632dc19702855ef6.json,,,,,,,,
record,c2t_56125b0813f59f672120,42949039,ok,True,createBusinessObjectDataStorageUnitKey,"public BusinessObjectDataStorageUnitKey createBusinessObjectDataStorageUnitKey(BusinessObjectDataKey businessObjectDataKey, String storageName)",createBusinessObjectDataStorageUnitKey,"public BusinessObjectDataStorageUnitKey createBusinessObjectDataStorageUnitKey(BusinessObjectDataKey businessObjectDataKey, String storageName)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_56125b0813f59f672120.json,,,,,,,,
record,c2t_572de3af79d7e31e4712,42949039,ok,True,handleOperationNotAllowedException,@ExceptionHandler(value = MethodNotAllowedException.class) @ResponseStatus(HttpStatus.METHOD_NOT_ALLOWED) @ResponseBody public ErrorInformation handleOperationNotAllowedException(RuntimeException exception),handleOperationNotAllowedException,@ExceptionHandler(value = MethodNotAllowedException.class) @ResponseStatus(HttpStatus.METHOD_NOT_ALLOWED) @ResponseBody public ErrorInformation handleOperationNotAllowedException(RuntimeException exception),8.9375,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_572de3af79d7e31e4712.json,,,,,,,,
record,c2t_5754acff479074856b83,4159017,ok,True,consume,"@Override public final boolean consume(CodeReader code, O output)",consume,"@Override public final boolean consume(CodeReader code, O output)",7.160256,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5754acff479074856b83.json,,,,,,,,
record,c2t_57593102667615c7ef9d,4159017,ok,True,format,public String format(ParseError parseError),format,public String format(ParseError parseError),6.85,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_57593102667615c7ef9d.json,,,,,,,,
record,c2t_5785730e9ccdfd73e67f,42949039,ok,True,verifyFileExistsAndReadable,public static void verifyFileExistsAndReadable(File file),verifyFileExistsAndReadable,public static void verifyFileExistsAndReadable(File file),10.815217,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5785730e9ccdfd73e67f.json,,,,,,,,
record,c2t_57b6a562458bbb1a9f50,42949039,ok,True,getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",8.47093,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_57b6a562458bbb1a9f50.json,,,,,,,,
record,c2t_587854c61c647f302bd8,39970786,ok,True,add,"public void add(final Callback<Boolean> callback, final Todo todo)",add,"public void add(final Callback<Boolean> callback, final Todo todo)",6.363636,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_587854c61c647f302bd8.json,,,,,,,,
record,c2t_589853fd917aa5192bf8,42949039,ok,True,getSecurityFunctionEntity,public SecurityFunctionEntity getSecurityFunctionEntity(String securityFunctionName),getSecurityFunctionEntity,public SecurityFunctionEntity getSecurityFunctionEntity(String securityFunctionName),8.101351,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_589853fd917aa5192bf8.json,,,,,,,,
record,c2t_58c53281abfa79bd48cf,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.071429,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_58c53281abfa79bd48cf.json,,,,,,,,
record,c2t_58cf0821444ee4997e54,42949039,ok,True,createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities,"public BusinessObjectFormatExternalInterfaceDescriptiveInformation createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities(
        BusinessObjectFormatEntity businessObjectFormatEntity, ExternalInterfaceEntity externalInterfaceEntity)",createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities,"public BusinessObjectFormatExternalInterfaceDescriptiveInformation createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities( BusinessObjectFormatEntity businessObjectFormatEntity, ExternalInterfaceEntity externalInterfaceEntity)",8.97067,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_58cf0821444ee4997e54.json,,,,,,,,
record,c2t_58cff9d481237406fb48,35897457,ok,True,equals,@Override public boolean equals(Object o),equals,@Override public boolean equals(Object o),8.05,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_58cff9d481237406fb48.json,,,,,,,,
record,c2t_58e7ac5ef66f82c22079,42949039,ok,True,createDataProvider,"@RequestMapping(value = ""/dataProviders"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_DATA_PROVIDERS_POST) public DataProvider createDataProvider(@RequestBody DataProviderCreateRequest request)",createDataProvider,"@RequestMapping(value = ""/dataProviders"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_DATA_PROVIDERS_POST) public DataProvider createDataProvider(@RequestBody DataProviderCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_58e7ac5ef66f82c22079.json,,,,,,,,
record,c2t_597f314d9c0ca8a85ce1,42949039,ok,True,getNotificationActionHandler,"@SuppressFBWarnings(value = ""UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR"", justification = ""This is a false positive. afterPropertiesSet is called before this method which will ensure notificationActionHandlerServiceMap is "" + ""not null."") public NotificationActionService getNotificationActionHandler(String notificationType, String actionType)",getNotificationActionHandler,"@SuppressFBWarnings(value = ""UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR"", justification = ""This is a false positive. afterPropertiesSet is called before this method which will ensure notificationActionHandlerServiceMap is "" + ""not null."") public NotificationActionService getNotificationActionHandler(String notificationType, String actionType)",8.455479,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_597f314d9c0ca8a85ce1.json,,,,,,,,
record,c2t_5989db7693ef0bdfbb7a,35897457,ok,True,getLabel,@Override public String getLabel(),getLabel,@Override public String getLabel(),11.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5989db7693ef0bdfbb7a.json,,,,,,,,
record,c2t_59d0772b0567c73ea8be,42949039,ok,True,validateGlobalAttributeDefinitionKey,public void validateGlobalAttributeDefinitionKey(GlobalAttributeDefinitionKey globalAttributeDefinitionKey),validateGlobalAttributeDefinitionKey,public void validateGlobalAttributeDefinitionKey(GlobalAttributeDefinitionKey globalAttributeDefinitionKey) throws IllegalArgumentException,8.5,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_59d0772b0567c73ea8be.json,,,,,,,,
record,c2t_59db2f3de4e523cdc579,42949039,ok,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain) throws IOException, ServletException",7.39,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_59db2f3de4e523cdc579.json,,,,,,,,
record,c2t_5a2a1ab6f9ba63b78f89,4159017,ok,True,execute,@Override public void execute(Machine machine),execute,@Override public void execute(Machine machine),7.220588,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5a2a1ab6f9ba63b78f89.json,,,,,,,,
record,c2t_5a34ebd1fdb92bea56cf,42949039,ok,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain) throws IOException, ServletException",7.930851,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5a34ebd1fdb92bea56cf.json,,,,,,,,
record,c2t_5a776d02315b5953e142,42949039,ok,True,validateAndTrimSecurityRoleFunctionCreateRequest,public void validateAndTrimSecurityRoleFunctionCreateRequest(SecurityRoleFunctionCreateRequest securityRoleFunctionCreateRequest),validateAndTrimSecurityRoleFunctionCreateRequest,public void validateAndTrimSecurityRoleFunctionCreateRequest(SecurityRoleFunctionCreateRequest securityRoleFunctionCreateRequest),8.661765,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5a776d02315b5953e142.json,,,,,,,,
record,c2t_5b632c9df726d74d47b4,42949039,ok,True,validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),8.3125,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5b632c9df726d74d47b4.json,,,,,,,,
record,c2t_5c96e3d4257630634b6a,40266095,ok,True,process,@Override public void process(final JCas aJCas),process,@Override public void process(final JCas aJCas) throws AnalysisEngineProcessException,7.673077,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5c96e3d4257630634b6a.json,,,,,,,,
record,c2t_5cb8853c46b1c04bd8f4,4159017,ok,True,charAt,@Override public final char charAt(int index),charAt,@Override public final char charAt(int index),9.898649,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5cb8853c46b1c04bd8f4.json,,,,,,,,
record,c2t_5cd10b21a8eefcdae9b2,122467588,ok,True,getUserName,public void getUserName(),getUserName,public void getUserName(),8.767241,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5cd10b21a8eefcdae9b2.json,,,,,,,,
record,c2t_5cd1f2e0feef57cc8ba6,42949039,ok,True,validateAndTrimSecurityRoleKey,public void validateAndTrimSecurityRoleKey(SecurityRoleKey securityRoleKey),validateAndTrimSecurityRoleKey,public void validateAndTrimSecurityRoleKey(SecurityRoleKey securityRoleKey),8.713415,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5cd1f2e0feef57cc8ba6.json,,,,,,,,
record,c2t_5d9ab051b55d03ba8d96,4159017,ok,True,parse,public ParsingResult parse(char[] input),parse,public ParsingResult parse(char[] input),8.927778,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5d9ab051b55d03ba8d96.json,,,,,,,,
record,c2t_5dabea0a872e4ca5e622,42949039,ok,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",getProperty,"public static <T> T getProperty(ConfigurationValue configurationValue, Class<T> targetType, Environment environment)",9.995763,True,True,False,True,False,True,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_5dabea0a872e4ca5e622.json,,,,,,,,
