2026-03-01 20:53:47,597 | INFO | phase2.config | Loaded config from C:\Users\garre\Desktop\P2\New folder\phase2\configs\experiments\default.yaml
2026-03-05 23:42:21,650 | ERROR | phase2.pinning | Git command failed for repo_id=23257998
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'a5b4326a735dd3ed41b73f578edcb2cf45a243f6']' returned non-zero exit status 128.
2026-03-05 23:42:21,725 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:21,797 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:21,866 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:21,937 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,006 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,078 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,147 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,442 | ERROR | phase2.pinning | Git command failed for repo_id=32521417
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', '42f3bab557380aab0114028b58d745e3000897e8']' returned non-zero exit status 128.
2026-03-05 23:42:22,514 | ERROR | phase2.pinning | Git command failed for repo_id=39970786
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'c41aabb60ace2a8c5656590423245219f2c59d65']' returned non-zero exit status 128.
2026-03-05 23:42:22,586 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,656 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', 'e6e574d2fd88a288cf84675c65b840cc35cf8564']' returned non-zero exit status 128.
2026-03-05 23:42:22,729 | ERROR | phase2.pinning | Git command failed for repo_id=35897457
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 244, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 159, in _candidate_commits
    output = _run_git(["rev-list", "--max-count", str(window), start_sha], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 28, in _run_git
    completed = subprocess.run(
        command,
    ...<3 lines>...
        capture_output=True,
    )
  File "C:\Users\osart\AppData\Local\Programs\Python\Python313\Lib\subprocess.py", line 577, in run
    raise CalledProcessError(retcode, process.args,
                             output=stdout, stderr=stderr)
subprocess.CalledProcessError: Command '['git', 'rev-list', '--max-count', '200', '3a9db9b04ae7d9545301ade8340ebd3b6baea138']' returned non-zero exit status 128.
2026-03-05 23:42:22,799 | ERROR | phase2.pinning | Git command failed for repo_id=4159017
